timestamp,open,high,low,close,volume
2020-01-01 01:49:00,94.9849,94.6162,94.4101,94.5605,7984
2020-01-01 01:50:00,93.8634,93.6193,93.5428,93.6011,1033
2020-01-01 01:51:00,93.5692,93.8604,93.0836,93.5878,4816
2020-01-01 01:52:00,93.798,94.2468,93.2455,93.618,4345
2020-01-01 01:53:00,95.2469,94.9932,94.718,94.8496,5709
2020-01-01 01:54:00,94.3896,95.0995,94.4515,94.7534,6374
2020-01-01 01:55:00,94.6545,94.9323,94.6987,94.9042,6846
2020-01-01 01:56:00,94.9295,95.1592,94.6916,94.8868,9800
2020-01-01 01:57:00,94.6015,94.3077,94.283,94.3025,3675
2020-01-01 01:58:00,94.4101,95.0196,94.7519,94.8739,2651
2020-01-01 01:59:00,95.7339,95.5113,95.1632,95.2499,8286
2020-01-01 02:00:00,95.6003,96.0917,95.399,95.6454,5765
2020-01-01 02:01:00,95.0499,95.3592,95.1892,95.1907,7278
2020-01-01 02:02:00,95.6848,96.2064,95.529,95.8921,8265
2020-01-01 02:03:00,94.8655,95.3007,95.1266,95.1912,5480
2020-01-01 02:04:00,95.7762,95.732,95.1905,95.4846,1111
2020-01-01 02:05:00,97.0352,96.8417,96.5767,96.5798,4266
2020-01-01 02:06:00,95.9982,96.232,96.0527,96.0845,7431
2020-01-01 02:07:00,96.2538,96.2053,95.7768,95.8014,6014
2020-01-01 02:08:00,96.175,96.3191,95.467,95.8512,960
2020-01-01 02:09:00,95.5805,95.9436,95.3579,95.5995,9726
2020-01-01 02:10:00,94.9982,94.8991,94.3949,94.8241,1539
2020-01-01 02:11:00,94.7934,94.9877,94.3981,94.8584,3516
2020-01-01 02:12:00,94.386,94.5364,93.5049,94.3273,4053
2020-01-01 02:13:00,94.1221,94.6495,93.9188,94.5641,6860
2020-01-01 02:14:00,94.3006,94.4466,94.0182,94.1044,9753
2020-01-01 02:15:00,94.4322,95.0148,94.8225,94.8793,7003
2020-01-01 02:16:00,94.8048,94.5836,94.4697,94.4877,6715
2020-01-01 02:17:00,94.6516,94.4811,94.2111,94.3267,261
2020-01-01 02:18:00,94.4705,94.8414,94.7333,94.7334,8930
2020-01-01 02:19:00,93.9417,94.2416,94.078,94.118,1157
2020-01-01 02:20:00,94.213,94.6507,93.8391,94.2317,1553
2020-01-01 02:21:00,94.982,95.5084,94.7156,94.8853,4926
2020-01-01 02:22:00,93.8689,94.3207,93.7939,94.0816,6997
2020-01-01 02:23:00,94.2664,94.6356,93.9517,94.1739,2884
2020-01-01 02:24:00,94.1016,94.6723,94.1466,94.3038,6410
2020-01-01 02:25:00,94.2502,94.8858,94.5311,94.6947,3467
2020-01-01 02:26:00,93.5788,94.4416,93.8386,94.0763,4367
2020-01-01 02:27:00,93.0172,93.6246,93.3688,93.416,7066
2020-01-01 02:28:00,93.9692,93.7862,93.6105,93.677,7484
2020-01-01 02:29:00,94.2869,94.1252,93.7508,93.8255,4394
2020-01-01 02:30:00,93.8777,94.3266,93.2223,93.9507,2197
2020-01-01 02:31:00,94.1366,94.1802,93.9659,94.124,9757
2020-01-01 02:32:00,93.4308,94.1452,93.57,93.7839,4525
2020-01-01 02:33:00,93.9511,94.2185,93.8933,93.9001,7597
2020-01-01 02:34:00,93.6913,94.0813,93.6611,94.0466,4489
2020-01-01 02:35:00,93.8006,93.9792,93.4,93.6894,2427
2020-01-01 02:36:00,95.0556,94.7503,94.5327,94.6223,4559
2020-01-01 02:37:00,94.5549,95.3063,94.4928,94.8592,4141
2020-01-01 02:38:00,94.5281,94.3081,93.6018,94.2636,2718
2020-01-01 02:39:00,94.1154,94.6309,94.2759,94.5919,1854
2020-01-01 02:40:00,93.98,94.7099,93.8407,94.1045,7759
2020-01-01 02:41:00,94.1088,94.8543,94.2673,94.4981,8228
2020-01-01 02:42:00,94.9298,95.4347,95.0366,95.0774,7189
2020-01-01 02:43:00,94.3406,94.9883,94.3964,94.667,5859
2020-01-01 02:44:00,95.022,95.405,94.7769,95.1487,797
2020-01-01 02:45:00,95.2726,95.7426,95.1984,95.3551,4057
2020-01-01 02:46:00,95.5667,95.8503,95.6445,95.7661,8009
2020-01-01 02:47:00,96.8711,96.8894,96.3711,96.7145,8804
2020-01-01 02:48:00,97.0107,96.9202,96.5815,96.5918,908
2020-01-01 02:49:00,96.1156,96.5548,95.5489,96.215,6655
2020-01-01 02:50:00,95.4625,96.1018,95.6897,95.7702,1138
2020-01-01 02:51:00,95.133,95.3756,95.1923,95.3623,8835
2020-01-01 02:52:00,95.6777,95.5386,94.9162,95.3237,6332
2020-01-01 02:53:00,95.566,95.5517,95.3101,95.4943,5166
2020-01-01 02:54:00,95.5877,95.9153,95.4768,95.6327,4941
2020-01-01 02:55:00,95.6959,96.3536,96.021,96.0463,6382
2020-01-01 02:56:00,96.0025,96.1817,95.9965,96.0528,9001
2020-01-01 02:57:00,96.558,96.8741,96.5346,96.7795,1413
2020-01-01 02:58:00,97.0904,97.0398,96.6106,96.6472,4501
2020-01-01 02:59:00,98.3914,98.3028,97.9717,98.0073,6769
2020-01-01 03:00:00,97.904,98.5551,97.966,98.3201,7445
2020-01-01 03:01:00,97.9082,98.1271,97.6988,97.8915,7096
2020-01-01 03:02:00,97.0812,97.7009,96.8461,97.3561,9731
2020-01-01 03:03:00,97.5081,97.9068,97.5421,97.5973,6833
2020-01-01 03:04:00,97.8624,97.5821,96.9559,97.4856,3415
2020-01-01 03:05:00,97.8701,98.077,97.6384,97.8426,8700
2020-01-01 03:06:00,97.9134,98.2866,97.8769,98.0792,4914
2020-01-01 03:07:00,97.7507,98.2199,97.7736,98.0428,4822
2020-01-01 03:08:00,97.9197,97.8443,97.0887,97.6194,5343
2020-01-01 03:09:00,96.9865,96.9442,96.449,96.862,4433
2020-01-01 03:10:00,96.6068,97.155,96.3856,96.6387,2553
2020-01-01 03:11:00,96.7844,97.3616,96.9245,97.0669,9874
2020-01-01 03:12:00,97.0082,97.3031,96.7976,97.174,9513
2020-01-01 03:13:00,97.0109,96.9616,96.0123,96.5511,662
2020-01-01 03:14:00,96.6578,96.908,96.2583,96.6377,8154
2020-01-01 03:15:00,96.731,97.3175,96.5292,96.8304,4282
2020-01-01 03:16:00,96.4098,96.8845,96.3453,96.3884,8204
2020-01-01 03:17:00,96.7443,96.6257,95.814,96.4653,7600
2020-01-01 03:18:00,96.3345,96.5509,96.4887,96.4944,9036
2020-01-01 03:19:00,95.6016,96.0463,95.5672,95.9229,8661
2020-01-01 03:20:00,96.1867,96.3033,95.6702,96.1018,5959
2020-01-01 03:21:00,96.5474,96.9346,96.3441,96.3822,2191
2020-01-01 03:22:00,97.1364,96.9281,96.7492,96.9237,1420
2020-01-01 03:23:00,97.8326,97.8363,96.9586,97.4506,5986
2020-01-01 03:24:00,96.633,96.772,96.5908,96.7618,8757
2020-01-01 03:25:00,95.8682,96.9276,95.8372,96.2929,572
2020-01-01 03:26:00,97.0087,96.7032,96.3711,96.5504,9588
2020-01-01 03:27:00,96.7423,96.8657,96.5759,96.8073,7232
2020-01-01 03:28:00,97.1881,97.3368,96.9892,97.0648,335
2020-01-01 03:29:00,99.1575,99.0753,98.9497,98.9912,5265
2020-01-01 03:30:00,99.3231,99.3644,99.0395,99.2766,8000
2020-01-01 03:31:00,99.5497,99.9531,99.7475,99.8444,1778
2020-01-01 03:32:00,100.5765,100.391,100.1892,100.3214,4428
2020-01-01 03:33:00,100.9508,100.9351,100.4402,100.6471,6660
2020-01-01 03:34:00,100.5424,100.7433,100.0476,100.4895,6164
2020-01-01 03:35:00,100.8575,101.3914,100.7047,100.8689,365
2020-01-01 03:36:00,100.0965,100.7739,100.2894,100.4825,6433
2020-01-01 03:37:00,99.9481,100.7852,100.2466,100.3641,2504
2020-01-01 03:38:00,99.961,100.4102,100.0656,100.1214,8430
2020-01-01 03:39:00,99.9732,100.2685,100.0878,100.1624,9657
2020-01-01 03:40:00,101.7734,101.6893,101.2185,101.3197,2052
2020-01-01 03:41:00,100.6697,100.5599,100.1935,100.3861,8364
2020-01-01 03:42:00,100.8891,101.0078,100.7201,100.7292,262
2020-01-01 03:43:00,99.9405,100.0543,99.6851,99.9228,8073
2020-01-01 03:44:00,99.3542,99.9031,99.4587,99.6869,322
2020-01-01 03:45:00,100.7098,100.9169,100.2213,100.2314,6193
2020-01-01 03:46:00,100.1385,100.6597,99.8312,100.2635,284
2020-01-01 03:47:00,99.3315,100.1123,99.084,99.7246,194
2020-01-01 03:48:00,99.3608,99.4341,99.2776,99.367,3972
2020-01-01 03:49:00,100.0808,100.2654,99.4579,99.7068,783
2020-01-01 03:50:00,99.7289,99.5512,99.2123,99.3416,1075
2020-01-01 03:51:00,98.9608,99.7268,99.2171,99.4498,7446
2020-01-01 03:52:00,99.8589,99.5224,99.4326,99.4726,8149
2020-01-01 03:53:00,98.9183,99.258,99.0333,99.1468,7568
2020-01-01 03:54:00,99.7577,100.2725,99.6932,100.2188,160
2020-01-01 03:55:00,100.8835,100.5566,100.2506,100.5357,6315
2020-01-01 03:56:00,99.887,99.9311,99.119,99.5232,1560
2020-01-01 03:57:00,99.7126,99.7438,99.6092,99.6164,8773
2020-01-01 03:58:00,99.3599,99.4228,99.0388,99.2855,4178
2020-01-01 03:59:00,100.0248,100.0613,99.6842,99.7117,5425
2020-01-01 04:00:00,99.6018,99.4321,98.8746,99.3155,6101
2020-01-01 04:01:00,99.6482,99.6366,99.2363,99.2581,5751
2020-01-01 04:02:00,99.5633,99.8727,99.0913,99.5106,3751
2020-01-01 04:03:00,100.4111,99.9842,99.3439,99.9435,7845
2020-01-01 04:04:00,99.8395,99.3851,98.8428,99.3433,8108
2020-01-01 04:05:00,98.7926,99.3661,99.0325,99.1761,9466
2020-01-01 04:06:00,99.2881,99.1236,98.7753,98.9386,6650
2020-01-01 04:07:00,98.6117,98.8659,98.165,98.6119,3906
2020-01-01 04:08:00,99.3822,99.79,98.9991,99.4946,8781
2020-01-01 04:09:00,99.8102,99.9323,99.5896,99.6971,996
2020-01-01 04:10:00,98.6227,99.3046,98.9959,99.0667,4400
2020-01-01 04:11:00,99.5321,99.6963,99.3029,99.5256,2818
2020-01-01 04:12:00,100.9576,100.6262,100.3789,100.5867,5100
2020-01-01 04:13:00,100.8164,101.1556,100.7425,101.1029,8309
2020-01-01 04:14:00,100.2696,100.7063,99.9801,100.3433,7650
2020-01-01 04:15:00,100.5406,100.2133,99.7563,100.1011,6979
2020-01-01 04:16:00,100.6632,100.8456,100.5118,100.7346,4838
2020-01-01 04:17:00,100.2391,100.622,100.2152,100.3808,4176
2020-01-01 04:18:00,100.5432,100.8005,100.4123,100.6027,8833
2020-01-01 04:19:00,101.0094,101.0608,100.7803,100.99,7775
2020-01-01 04:20:00,100.6585,100.7677,100.015,100.5265,297
2020-01-01 04:21:00,100.7974,100.7361,100.0222,100.4968,1365
2020-01-01 04:22:00,98.8282,99.2805,98.8591,98.8761,5221
2020-01-01 04:23:00,98.6814,98.3937,98.2147,98.3639,1076
2020-01-01 04:24:00,98.2714,98.2774,98.177,98.2376,708
2020-01-01 04:25:00,97.4522,98.157,97.4846,97.6138,564
2020-01-01 04:26:00,98.5879,98.5623,97.9461,98.43,9319
2020-01-01 04:27:00,97.9326,97.7916,97.2513,97.7149,1361
2020-01-01 04:28:00,97.5529,97.6235,96.8187,97.4949,7657
2020-01-01 04:29:00,97.1168,97.6215,97.1904,97.5602,2129
2020-01-01 04:30:00,97.9508,98.4839,98.0502,98.2809,1917
2020-01-01 04:31:00,97.3482,97.5957,97.365,97.5629,340
2020-01-01 04:32:00,97.9271,98.1486,98.0731,98.1445,5834
2020-01-01 04:33:00,98.3231,98.2251,98.1491,98.1496,2956
2020-01-01 04:34:00,97.1772,97.937,97.2646,97.6589,5714
2020-01-01 04:35:00,98.1456,98.0927,97.7691,97.8899,7328
2020-01-01 04:36:00,97.7548,98.1355,97.8317,97.9895,1861
2020-01-01 04:37:00,97.4994,97.89,97.6391,97.6894,7010
2020-01-01 04:38:00,97.7522,97.8239,97.4865,97.7243,5671
2020-01-01 04:39:00,97.2475,97.9595,97.4409,97.5316,7544
2020-01-01 04:40:00,97.9728,97.7602,97.5752,97.5884,9474
2020-01-01 04:41:00,97.5048,98.2588,97.6965,97.9194,7506
2020-01-01 04:42:00,98.6568,98.8926,98.6784,98.7124,2040
2020-01-01 04:43:00,98.4429,98.2054,97.7697,98.0935,3022
2020-01-01 04:44:00,99.2759,99.432,99.148,99.16,512
2020-01-01 04:45:00,97.9763,98.4016,98.1573,98.184,7706
2020-01-01 04:46:00,98.0289,98.5116,97.3868,98.1081,3323
2020-01-01 04:47:00,98.609,98.5863,98.3332,98.4023,1203
2020-01-01 04:48:00,99.016,98.8292,98.19,98.5428,5669
2020-01-01 04:49:00,98.6245,98.608,98.0818,98.2314,9701
2020-01-01 04:50:00,97.9698,98.3474,97.9362,98.1273,5896
2020-01-01 04:51:00,98.379,98.1478,97.7529,97.8808,6626
2020-01-01 04:52:00,97.0897,97.669,97.4215,97.5862,8456
2020-01-01 04:53:00,97.5386,98.3376,97.8336,98.011,4904
2020-01-01 04:54:00,98.5133,98.2258,98.1206,98.1895,1171
2020-01-01 04:55:00,97.5425,97.9047,97.3827,97.843,9442
2020-01-01 04:56:00,97.8536,98.401,98.0753,98.2928,8659
2020-01-01 04:57:00,98.1836,98.8656,98.0051,98.4465,6891
2020-01-01 04:58:00,98.779,99.0981,98.7853,98.8529,7299
2020-01-01 04:59:00,99.3983,99.3145,98.9147,99.1677,2654
2020-01-01 05:00:00,98.8776,99.343,98.6478,98.7532,712
2020-01-01 05:01:00,98.2107,98.6061,98.1433,98.4731,8368
2020-01-01 05:02:00,98.85,99.3636,98.6114,98.8468,1151
2020-01-01 05:03:00,99.5782,100.0551,98.6711,99.152,3083
2020-01-01 05:04:00,99.4565,99.3483,98.7246,99.1415,6643
2020-01-01 05:05:00,99.0234,99.248,98.9194,99.2002,1326
2020-01-01 05:06:00,100.3213,100.0939,99.588,99.839,4762
2020-01-01 05:07:00,99.7518,99.7836,99.536,99.5432,3254
2020-01-01 05:08:00,99.3792,100.3297,99.7355,99.8168,1374
2020-01-01 05:09:00,99.2508,99.9482,99.5387,99.7157,2489
2020-01-01 05:10:00,99.2752,99.7182,99.501,99.6068,6657
2020-01-01 05:11:00,100.3841,100.4393,100.1157,100.1562,971
2020-01-01 05:12:00,100.2527,100.6123,100.1316,100.5689,2061
2020-01-01 05:13:00,100.9872,101.2376,100.6869,100.9757,9859
2020-01-01 05:14:00,101.2217,101.7445,101.4661,101.6284,2254
2020-01-01 05:15:00,102.0598,101.726,101.4124,101.6389,4261
2020-01-01 05:16:00,101.8239,102.8265,101.6041,101.9799,1175
2020-01-01 05:17:00,102.2329,102.1484,101.8227,101.8248,7430
2020-01-01 05:18:00,102.4317,102.3319,101.7532,101.9869,5460
2020-01-01 05:19:00,101.4279,102.3599,101.7745,101.9218,2135
2020-01-01 05:20:00,101.9344,102.1824,101.8189,101.9703,489
2020-01-01 05:21:00,101.7925,102.2903,102.1814,102.2679,5241
2020-01-01 05:22:00,102.2674,102.1591,101.5361,101.8587,3962
2020-01-01 05:23:00,102.9233,103.3851,102.6608,102.9049,5903
2020-01-01 05:24:00,101.9769,102.825,102.1719,102.4019,4177
2020-01-01 05:25:00,101.4051,101.9549,101.7392,101.7948,8653
2020-01-01 05:26:00,102.2574,102.9091,102.3282,102.3739,8350
2020-01-01 05:27:00,103.21,102.771,102.7689,102.7697,4680
2020-01-01 05:28:00,103.2747,103.8586,103.0681,103.0818,9416
2020-01-01 05:29:00,103.7636,103.4394,103.3332,103.396,7041
2020-01-01 05:30:00,103.2563,103.5627,103.2347,103.3898,8631
2020-01-01 05:31:00,102.4844,103.3612,102.8083,102.9412,4681
2020-01-01 05:32:00,103.4534,103.3624,102.5076,102.9791,2836
2020-01-01 05:33:00,102.1577,102.7937,102.6011,102.6405,1139
2020-01-01 05:34:00,103.5757,103.1704,102.6763,103.1281,7765
2020-01-01 05:35:00,102.9232,103.2088,102.8639,103.0546,8412
2020-01-01 05:36:00,102.1519,102.8867,102.4115,102.6418,3913
2020-01-01 05:37:00,102.6703,102.5268,102.2979,102.4811,6573
2020-01-01 05:38:00,103.1681,103.0204,102.6526,102.6876,6327
2020-01-01 05:39:00,102.8713,102.94,101.7723,102.4057,9036
2020-01-01 05:40:00,101.6555,102.0097,101.7028,101.9946,4581
2020-01-01 05:41:00,101.7977,102.4951,101.9036,102.1165,4643
2020-01-01 05:42:00,102.3045,102.5167,101.8939,102.2389,6316
2020-01-01 05:43:00,102.1228,102.01,101.5395,101.9855,7103
2020-01-01 05:44:00,101.9894,102.274,101.3827,101.7499,7160
2020-01-01 05:45:00,101.547,102.0367,101.5996,101.866,9314
2020-01-01 05:46:00,101.6009,101.7173,100.6981,101.1419,5060
2020-01-01 05:47:00,100.5769,101.0928,99.9898,100.4382,7967
2020-01-01 05:48:00,100.426,100.4333,100.0276,100.079,7143
2020-01-01 05:49:00,100.0123,100.2172,99.8632,99.9723,1875
2020-01-01 05:50:00,100.042,100.3181,99.8711,100.1277,2008
2020-01-01 05:51:00,101.3426,101.0037,100.1472,100.8654,687
2020-01-01 05:52:00,101.3763,101.7881,100.7494,101.2942,6245
2020-01-01 05:53:00,101.5811,101.5443,101.1805,101.2142,482
2020-01-01 05:54:00,101.658,101.3483,100.9299,101.2047,8981
2020-01-01 05:55:00,100.8788,100.8652,100.6854,100.7035,5331
2020-01-01 05:56:00,100.7432,100.9524,100.5466,100.6942,6104
2020-01-01 05:57:00,100.0534,100.9561,99.8535,100.5499,8495
2020-01-01 05:58:00,100.2513,100.7976,100.5958,100.7112,4221
2020-01-01 05:59:00,99.9985,100.4128,100.0433,100.2976,1976
2020-01-01 06:00:00,100.2433,101.1908,100.4707,100.5573,6351
2020-01-01 06:01:00,101.0784,101.4805,100.8326,101.3237,1800
2020-01-01 06:02:00,101.0742,101.5469,101.2509,101.2693,1690
2020-01-01 06:03:00,101.3302,101.8766,101.2245,101.4701,967
2020-01-01 06:04:00,101.7358,102.0104,101.5436,101.8152,5761
2020-01-01 06:05:00,101.2135,101.9896,101.1584,101.6146,2164
2020-01-01 06:06:00,101.269,101.8772,101.541,101.7267,9779
2020-01-01 06:07:00,101.9069,101.8963,101.399,101.733,2445
2020-01-01 06:08:00,101.8191,101.8634,101.1457,101.7818,2740
2020-01-01 06:09:00,101.3394,101.5819,100.9531,101.3953,7119
2020-01-01 06:10:00,101.542,101.6542,101.1773,101.4075,1150
2020-01-01 06:11:00,101.9842,101.7367,101.4066,101.6565,3687
2020-01-01 06:12:00,102.3098,102.5295,102.208,102.3821,6918
2020-01-01 06:13:00,103.0029,103.0641,102.5865,102.8617,6692
2020-01-01 06:14:00,104.3919,104.0209,103.6126,103.9383,9899
2020-01-01 06:15:00,103.8943,103.6531,103.3965,103.5547,6831
2020-01-01 06:16:00,103.9168,104.0054,103.93,103.9908,6483
2020-01-01 06:17:00,104.2272,104.2215,103.6745,104.0825,4999
2020-01-01 06:18:00,104.8545,105.2943,104.8458,105.1774,4634
2020-01-01 06:19:00,104.8338,104.8822,104.2886,104.7732,9312
2020-01-01 06:20:00,104.8347,104.6075,104.1167,104.3534,622
2020-01-01 06:21:00,104.072,104.1204,103.6638,104.0537,8862
2020-01-01 06:22:00,103.4194,103.1882,102.7724,102.9917,3439
2020-01-01 06:23:00,102.6362,103.1693,102.7118,102.7289,4308
2020-01-01 06:24:00,102.8481,102.6443,101.8377,102.3493,2552
2020-01-01 06:25:00,102.5037,102.4282,102.0786,102.4245,3573
2020-01-01 06:26:00,102.1376,102.6586,102.0215,102.5954,5225
2020-01-01 06:27:00,103.6202,103.8472,103.0406,103.5335,7868
2020-01-01 06:28:00,103.7832,104.1519,103.6934,104.0087,3285
2020-01-01 06:29:00,103.2527,104.1325,103.1442,103.7202,9138
2020-01-01 06:30:00,103.5919,103.2919,103.1838,103.271,1434
2020-01-01 06:31:00,103.2927,103.6094,103.5029,103.517,6295
2020-01-01 06:32:00,103.1534,102.9357,102.5844,102.8569,399
